COUNTRY;YEAR;codenv;codgen;loc;SEASON;rep;check;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DAYS;FLW_CL;PUB_CL;NDM;LOD;PODDING_MAT;Pod_Shattering;PH_R8;W100G;GY;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROT;OIL;SOWING;HARVEST;LAT;LON;ELEV;RAINFED;SOURCE;COMPANY;index;gen;env
Malawi;2017;E019;G208;L014;2;2;0;0;0;0;NA;NA;0;3;0;3;0;11;1789.15;0;0;0;0;0;0;0;0;0;0;0;0;31.27;24.58;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;493;G110;E004
Malawi;2017;E019;G158;L014;2;2;0;0;0;0;NA;NA;0;1;0;2;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;494;G093;E004
Malawi;2017;E019;G059;L014;2;2;0;0;0;0;NA;NA;0;3;0;5;0;13;1327.62;0;0;0;0;0;0;0;0;0;0;0;0;37.14;21.65;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;495;G025;E004
Malawi;2017;E019;G212;L014;2;2;0;0;0;0;NA;NA;0;1;0;1;0;16;2317.89;0;0;0;0;0;0;0;0;0;0;0;0;36.19;23.32;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;496;G112;E004
Malawi;2017;E019;G070;L014;2;2;0;0;0;0;NA;NA;0;2;0;1;0;17;2584.32;0;0;0;0;0;0;0;0;0;0;0;0;33.84;22.9;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;497;G034;E004
Malawi;2017;E019;G196;L014;2;2;0;0;0;0;NA;NA;0;2;0;1;0;15;2396.32;0;0;0;0;0;0;0;0;0;0;0;0;35.93;20.8;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;498;G102;E004
Malawi;2017;E019;G056;L014;2;2;0;0;0;0;NA;NA;0;5;0;5;0;16;1360.97;0;0;0;0;0;0;0;0;0;0;0;0;33.28;22.72;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;ZamSeed;Private;499;G022;E004
Malawi;2017;E019;G034;L014;2;2;0;0;0;0;NA;NA;0;5;0;1;0;13;1975.97;0;0;0;0;0;0;0;0;0;0;0;0;32.48;24.15;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;ZamSeed;Private;501;G015;E004
Malawi;2017;E019;G201;L014;2;2;0;0;0;0;NA;NA;0;5;0;5;0;14;1398.12;0;0;0;0;0;0;0;0;0;0;0;0;36.29;22.01;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;502;G105;E004
Malawi;2017;E019;G188;L014;2;2;0;0;0;0;NA;NA;0;5;0;1;0;13;2523.21;0;0;0;0;0;0;0;0;0;0;0;0;36.91;21.46;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;503;G098;E004
Malawi;2017;E019;G210;L014;2;2;0;0;0;0;NA;NA;0;5;0;1;0;19;735.28;0;0;0;0;0;0;0;0;0;0;0;0;32.85;23.94;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;504;G111;E004
Malawi;2017;E019;G203;L014;2;3;0;0;0;0;NA;NA;0;4;0;1;0;14;1477.77;0;0;0;0;0;0;0;0;0;0;0;0;39.61;22.23;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;505;G106;E004
Malawi;2017;E019;G061;L014;2;3;0;0;0;0;NA;NA;0;4;0;1;0;16;1712.29;0;0;0;0;0;0;0;0;0;0;0;0;33.37;22.74;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;506;G027;E004
Malawi;2017;E019;G094;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;14;1364.9;0;0;0;0;0;0;0;0;0;0;0;0;32.09;23.36;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;SeedCo;Private;507;G048;E004
Malawi;2017;E019;G183;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;16;1450.24;0;0;0;0;0;0;0;0;0;0;0;0;38.1;20.95;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;508;G096;E004
Malawi;2017;E019;G158;L014;2;3;0;0;0;0;NA;NA;0;2;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;509;G093;E004
Malawi;2017;E019;G365;L014;2;3;1;0;0;0;NA;NA;0;5;0;1;0;12;2362.76;0;0;0;0;0;0;0;0;0;0;0;0;37;21.35;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Department of Agricultural Research Services DARS;Public;510;G155;E004
Malawi;2017;E019;G056;L014;2;3;0;0;0;0;NA;NA;0;5;0;5;0;17;2217.1;0;0;0;0;0;0;0;0;0;0;0;0;36.4;22.08;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;ZamSeed;Private;511;G022;E004
Malawi;2017;E019;G003;L014;2;3;0;0;0;0;NA;NA;0;3;0;1;0;12;683.05;0;0;0;0;0;0;0;0;0;0;0;0;41.73;19.04;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;512;G002;E004
Malawi;2017;E019;G060;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;12;1582.48;0;0;0;0;0;0;0;0;0;0;0;0;34.35;23.36;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;513;G026;E004
Malawi;2017;E019;G246;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;17;1737.13;0;0;0;0;0;0;0;0;0;0;0;0;34.82;22.21;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;514;G125;E004
Malawi;2017;E019;G034;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;14;1732.41;0;0;0;0;0;0;0;0;0;0;0;0;38.06;22.6;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;ZamSeed;Private;515;G015;E004
Malawi;2017;E019;G065;L014;2;3;1;0;0;0;NA;NA;0;5;0;1;0;16;1905.91;0;0;0;0;0;0;0;0;0;0;0;0;35.81;22.72;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Department of Agricultural Research Services DARS;Public;516;G031;E004
Malawi;2017;E019;G212;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;15;1490.21;0;0;0;0;0;0;0;0;0;0;0;0;33.11;24.91;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;517;G112;E004
Malawi;2017;E019;G125;L014;2;3;0;0;0;0;NA;NA;0;2;0;1;0;15;1171.79;0;0;0;0;0;0;0;0;0;0;0;0;42.81;18.28;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;518;G069;E004
Malawi;2017;E019;G074;L014;2;3;1;0;0;0;NA;NA;0;3;0;2;0;16;1485.89;0;0;0;0;0;0;0;0;0;0;0;0;36.14;21.65;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Department of Agricultural Research Services DARS;Public;519;G037;E004
Malawi;2017;E019;G196;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;15;2516.45;0;0;0;0;0;0;0;0;0;0;0;0;34.15;21.83;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;520;G102;E004
Malawi;2017;E019;G143;L014;2;3;0;0;0;0;NA;NA;0;2;0;1;0;14;1113.53;0;0;0;0;0;0;0;0;0;0;0;0;30.65;23.85;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;SeedCo;Private;521;G080;E004
Malawi;2017;E019;G096;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;15;1778.39;0;0;0;0;0;0;0;0;0;0;0;0;32.98;23.65;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;SeedCo;Private;522;G050;E004
Malawi;2017;E019;G091;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;16;1397.21;0;0;0;0;0;0;0;0;0;0;0;0;32.35;23.23;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;SeedCo;Private;523;G045;E004
Malawi;2017;E019;G182;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;13;1580.61;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;524;G095;E004
Malawi;2017;E019;G208;L014;2;3;0;0;0;0;NA;NA;0;5;0;2;0;12;1188.74;0;0;0;0;0;0;0;0;0;0;0;0;29.81;24.51;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;525;G110;E004
Malawi;2017;E019;G031;L014;2;3;0;0;0;0;NA;NA;0;1;0;1;0;15;163.57;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;526;G012;E004
Malawi;2017;E019;G199;L014;2;3;0;0;0;0;NA;NA;0;2;0;5;0;18;1323.55;0;0;0;0;0;0;0;0;0;0;0;0;37.72;19.6;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;527;G104;E004
Malawi;2017;E019;G063;L014;2;3;0;0;0;0;NA;NA;0;5;0;5;0;15;1675.88;0;0;0;0;0;0;0;0;0;0;0;0;39.63;20.82;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;528;G029;E004
Malawi;2017;E019;G059;L014;2;3;0;0;0;0;NA;NA;0;5;0;5;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;530;G025;E004
Malawi;2017;E019;G062;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;15;1270.37;0;0;0;0;0;0;0;0;0;0;0;0;37.87;20.39;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Makerere University;Public;531;G028;E004
Malawi;2017;E019;G234;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;13;904.12;0;0;0;0;0;0;0;0;0;0;0;0;37.36;22.38;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;532;G118;E004
Malawi;2017;E019;G092;L014;2;3;0;0;0;0;NA;NA;0;3;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;SeedCo;Private;533;G046;E004
Malawi;2017;E019;G156;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;10;1068.16;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;534;G091;E004
Malawi;2017;E019;G186;L014;2;3;0;0;0;0;NA;NA;0;2;0;1;0;13;2367.19;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;535;G097;E004
Malawi;2017;E019;G089;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;15;1807.27;0;0;0;0;0;0;0;0;0;0;0;0;42.3;19.02;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;536;G044;E004
Malawi;2017;E019;G210;L014;2;3;0;0;0;0;NA;NA;0;5;0;5;0;17;1788.83;0;0;0;0;0;0;0;0;0;0;0;0;38.03;20.92;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;537;G111;E004
Malawi;2017;E019;G201;L014;2;3;0;0;0;0;NA;NA;0;2;0;5;0;14;852.95;0;0;0;0;0;0;0;0;0;0;0;0;40.51;19.63;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;538;G105;E004
Malawi;2017;E019;G206;L014;2;3;0;0;0;0;NA;NA;0;5;0;1;0;16;840.71;0;0;0;0;0;0;0;0;0;0;0;0;31.66;23.95;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;International Institute of Tropical Agriculture IITA;Public;539;G108;E004
Malawi;2017;E019;G070;L014;2;3;0;0;0;0;NA;NA;0;3;0;1;0;18;464.38;0;0;0;0;0;0;0;0;0;0;0;0;39.87;20.59;15/01/2018;11/05/2018;-12.95;33.683;1078;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;540;G034;E004
Malawi;2017;E020;G089;L015;2;1;0;0;0;66;NA;NA;0;0;0;0;0;11;1131.54;0;0;0;0;0;0;0;0;0;0;0;0;43.65;18.76;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;541;G044;E005
Malawi;2017;E020;G246;L015;2;1;0;0;0;34;NA;NA;0;0;0;0;0;17;1650.99;0;0;0;0;0;0;0;0;0;0;0;0;33.92;23.36;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;542;G125;E005
Malawi;2017;E020;G074;L015;2;1;1;0;0;52;NA;NA;0;0;0;0;0;20;1904.6;0;0;0;0;0;0;0;0;0;0;0;0;34.79;22.64;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Department of Agricultural Research Services DARS;Public;544;G037;E005
Malawi;2017;E020;G094;L015;2;1;0;0;0;43;NA;NA;0;0;0;0;0;14;1801.25;0;0;0;0;0;0;0;0;0;0;0;0;31.62;23.37;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;547;G048;E005
Malawi;2017;E020;G096;L015;2;1;0;0;0;38;NA;NA;0;0;0;0;0;15;1603.64;0;0;0;0;0;0;0;0;0;0;0;0;31.71;25.75;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;548;G050;E005
Malawi;2017;E020;G059;L015;2;1;0;0;0;56;NA;NA;0;0;0;0;0;13;1230.83;0;0;0;0;0;0;0;0;0;0;0;0;35.57;20.62;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;551;G025;E005
Malawi;2017;E020;G062;L015;2;1;0;0;0;56;NA;NA;0;0;0;0;0;18;1840.51;0;0;0;0;0;0;0;0;0;0;0;0;32.99;23.14;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;553;G028;E005
Malawi;2017;E020;G158;L015;2;1;0;0;0;59;NA;NA;0;0;0;0;0;14;1485.93;0;0;0;0;0;0;0;0;0;0;0;0;41.47;19.54;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;555;G093;E005
Malawi;2017;E020;G212;L015;2;1;0;0;0;56;NA;NA;0;0;0;0;0;14;1504.85;0;0;0;0;0;0;0;0;0;0;0;0;31.15;25.37;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;556;G112;E005
Malawi;2017;E020;G003;L015;2;1;0;0;0;66;NA;NA;0;0;0;0;0;12;1118.97;0;0;0;0;0;0;0;0;0;0;0;0;36.31;21.14;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;558;G002;E005
Malawi;2017;E020;G201;L015;2;1;0;0;0;51;NA;NA;0;0;0;0;0;17;1434.48;0;0;0;0;0;0;0;0;0;0;0;0;32.33;23.86;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;559;G105;E005
Malawi;2017;E020;G034;L015;2;1;0;0;0;43;NA;NA;0;0;0;0;0;12;1504.62;0;0;0;0;0;0;0;0;0;0;0;0;31.46;25.14;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;ZamSeed;Private;561;G015;E005
Malawi;2017;E020;G060;L015;2;1;0;0;0;56;NA;NA;0;0;0;0;0;17;1811.66;0;0;0;0;0;0;0;0;0;0;0;0;31.78;25.46;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;562;G026;E005
Malawi;2017;E020;G031;L015;2;1;0;0;0;67;NA;NA;0;0;0;0;0;12;1283.76;0;0;0;0;0;0;0;0;0;0;0;0;38.97;19.78;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;563;G012;E005
Malawi;2017;E020;G156;L015;2;1;0;0;0;67;NA;NA;0;0;0;0;0;12;1205.77;0;0;0;0;0;0;0;0;0;0;0;0;43.1;18.31;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;564;G091;E005
Malawi;2017;E020;G206;L015;2;1;0;0;0;41;NA;NA;0;0;0;0;0;21;1656.67;0;0;0;0;0;0;0;0;0;0;0;0;32.94;24.45;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;565;G108;E005
Malawi;2017;E020;G125;L015;2;1;0;0;0;41;NA;NA;0;0;0;0;0;12;414.31;0;0;0;0;0;0;0;0;0;0;0;0;42.03;18.7;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;566;G069;E005
Malawi;2017;E020;G092;L015;2;1;0;0;0;52;NA;NA;0;0;0;0;0;17;1759.67;0;0;0;0;0;0;0;0;0;0;0;0;30.27;24.87;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;569;G046;E005
Malawi;2017;E020;G065;L015;2;1;1;0;0;52;NA;NA;0;0;0;0;0;18;1851.38;0;0;0;0;0;0;0;0;0;0;0;0;32.27;24.21;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Department of Agricultural Research Services DARS;Public;571;G031;E005
Malawi;2017;E020;G186;L015;2;1;0;0;0;48;NA;NA;0;0;0;0;0;17;1629.44;0;0;0;0;0;0;0;0;0;0;0;0;34.68;22.8;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;575;G097;E005
Malawi;2017;E020;G196;L015;2;1;0;0;0;48;NA;NA;0;0;0;0;0;15;1929.1;0;0;0;0;0;0;0;0;0;0;0;0;35.47;21.66;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;576;G102;E005
Malawi;2017;E020;G065;L015;2;2;1;0;0;34;NA;NA;0;0;0;0;0;18;1502.78;0;0;0;0;0;0;0;0;0;0;0;0;33.8;23.36;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Department of Agricultural Research Services DARS;Public;577;G031;E005
Malawi;2017;E020;G059;L015;2;2;0;0;0;53;NA;NA;0;0;0;0;0;13;1497.8;0;0;0;0;0;0;0;0;0;0;0;0;35.55;20.66;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;578;G025;E005
Malawi;2017;E020;G056;L015;2;2;0;0;0;38;NA;NA;0;0;0;0;0;16;1903.45;0;0;0;0;0;0;0;0;0;0;0;0;32.52;23.62;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;ZamSeed;Private;579;G022;E005
Malawi;2017;E020;G246;L015;2;2;0;0;0;41;NA;NA;0;0;0;0;0;17;1816.08;0;0;0;0;0;0;0;0;0;0;0;0;32.03;23.72;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;580;G125;E005
Malawi;2017;E020;G062;L015;2;2;0;0;0;57;NA;NA;0;0;0;0;0;20;1737.5;0;0;0;0;0;0;0;0;0;0;0;0;34.69;22.84;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;583;G028;E005
Malawi;2017;E020;G208;L015;2;2;0;0;0;53;NA;NA;0;0;0;0;0;14;1748.66;0;0;0;0;0;0;0;0;0;0;0;0;31.13;24.97;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;584;G110;E005
Malawi;2017;E020;G061;L015;2;2;0;0;0;53;NA;NA;0;0;0;0;0;17;1506.27;0;0;0;0;0;0;0;0;0;0;0;0;34.83;23.47;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;587;G027;E005
Malawi;2017;E020;G203;L015;2;2;0;0;0;40;NA;NA;0;0;0;0;0;14;1718.63;0;0;0;0;0;0;0;0;0;0;0;0;32.64;23.91;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;589;G106;E005
Malawi;2017;E020;G070;L015;2;2;0;0;0;48;NA;NA;0;0;0;0;0;13;1865.32;0;0;0;0;0;0;0;0;0;0;0;0;31.75;23.7;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;590;G034;E005
Malawi;2017;E020;G060;L015;2;2;0;0;0;54;NA;NA;0;0;0;0;0;16;1842.4;0;0;0;0;0;0;0;0;0;0;0;0;33.21;24.49;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;591;G026;E005
Malawi;2017;E020;G003;L015;2;2;0;0;0;69;NA;NA;0;0;0;0;0;13;1669.28;0;0;0;0;0;0;0;0;0;0;0;0;37.71;20.82;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;592;G002;E005
Malawi;2017;E020;G063;L015;2;2;0;0;0;56;NA;NA;0;0;0;0;0;17;1597.95;0;0;0;0;0;0;0;0;0;0;0;0;36.53;22.77;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Makerere University;Public;594;G029;E005
Malawi;2017;E020;G365;L015;2;2;1;0;0;55;NA;NA;0;0;0;0;0;15;1824.25;0;0;0;0;0;0;0;0;0;0;0;0;37.1;21.19;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Department of Agricultural Research Services DARS;Public;595;G155;E005
Malawi;2017;E020;G089;L015;2;2;0;0;0;69;NA;NA;0;0;0;0;0;13;1100.94;0;0;0;0;0;0;0;0;0;0;0;0;44.63;18.17;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;599;G044;E005
Malawi;2017;E020;G125;L015;2;2;0;0;0;43;NA;NA;0;0;0;0;0;14;584.98;0;0;0;0;0;0;0;0;0;0;0;0;39.01;18.93;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;600;G069;E005
Malawi;2017;E020;G094;L015;2;2;0;0;0;41;NA;NA;0;0;0;0;0;15;1307.24;0;0;0;0;0;0;0;0;0;0;0;0;32.23;23.7;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;601;G048;E005
Malawi;2017;E020;G156;L015;2;2;0;0;0;69;NA;NA;0;0;0;0;0;12;706;0;0;0;0;0;0;0;0;0;0;0;0;46.37;17.47;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;602;G091;E005
Malawi;2017;E020;G031;L015;2;2;0;0;0;69;NA;NA;0;0;0;0;0;14;1192.59;0;0;0;0;0;0;0;0;0;0;0;0;42.77;19.02;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;604;G012;E005
Malawi;2017;E020;G201;L015;2;2;0;0;0;59;NA;NA;0;0;0;0;0;16;1835.8;0;0;0;0;0;0;0;0;0;0;0;0;39.69;21.72;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;605;G105;E005
Malawi;2017;E020;G158;L015;2;2;0;0;0;59;NA;NA;0;0;0;0;0;14;1150.19;0;0;0;0;0;0;0;0;0;0;0;0;41.22;20.28;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;606;G093;E005
Malawi;2017;E020;G210;L015;2;2;0;0;0;41;NA;NA;0;0;0;0;0;20;1655.37;0;0;0;0;0;0;0;0;0;0;0;0;31.02;24.24;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;608;G111;E005
Malawi;2017;E020;G196;L015;2;2;0;0;0;43;NA;NA;0;0;0;0;0;16;1627.41;0;0;0;0;0;0;0;0;0;0;0;0;31.74;22.13;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;609;G102;E005
Malawi;2017;E020;G186;L015;2;2;0;0;0;53;NA;NA;0;0;0;0;0;17;1923.51;0;0;0;0;0;0;0;0;0;0;0;0;34.7;22.8;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;610;G097;E005
Malawi;2017;E020;G096;L015;2;2;0;0;0;43;NA;NA;0;0;0;0;0;15;1419.94;0;0;0;0;0;0;0;0;0;0;0;0;29.68;24.33;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;611;G050;E005
Malawi;2017;E020;G143;L015;2;2;0;0;0;48;NA;NA;0;0;0;0;0;24;1285.42;0;0;0;0;0;0;0;0;0;0;0;0;30.43;25.42;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;612;G080;E005
Malawi;2017;E020;G212;L015;2;3;0;0;0;48;NA;NA;0;0;0;0;0;15;1134.51;0;0;0;0;0;0;0;0;0;0;0;0;32.68;24.87;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;International Institute of Tropical Agriculture IITA;Public;613;G112;E005
Malawi;2017;E020;G003;L015;2;3;0;0;0;61;NA;NA;0;0;0;0;0;15;1063.64;0;0;0;0;0;0;0;0;0;0;0;0;37.56;20.52;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;614;G002;E005
Malawi;2017;E020;G125;L015;2;3;0;0;0;43;NA;NA;0;0;0;0;0;13;498.24;0;0;0;0;0;0;0;0;0;0;0;0;38.85;19.51;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;615;G069;E005
Malawi;2017;E020;G143;L015;2;3;0;0;0;48;NA;NA;0;0;0;0;0;21;1289.73;0;0;0;0;0;0;0;0;0;0;0;0;32.95;25.02;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;616;G080;E005
Malawi;2017;E020;G094;L015;2;3;0;0;0;43;NA;NA;0;0;0;0;0;16;1562.48;0;0;0;0;0;0;0;0;0;0;0;0;33.33;23.45;21/12/2017;25/05/2018;-12.933;33.467;972;Rainfed;SeedCo;Private;618;G048;E005
